open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1719878400000,62918.83000000,62918.83000000,62918.58000000,62918.58000000,0.00114000,1719878459999,71.72719620,2,0.00114000,71.72719620
1719878460000,62910.52000000,62940.85000000,62910.52000000,62940.85000000,0.08297000,1719878519999,5220.48632900,4,0.08092000,5091.48640000
1719878520000,62984.69000000,62984.69000000,62912.53000000,62912.53000000,0.01703000,1719878579999,1071.46697210,6,0.00103000,64.86642590
1719878580000,62952.98000000,62952.98000000,62952.98000000,62952.98000000,0.00051000,1719878639999,32.10601980,1,0.00051000,32.10601980
1719878640000,62952.98000000,62952.98000000,62952.98000000,62952.98000000,0E-8,1719878699999,0E-8,0,0E-8,0E-8
1719878700000,62950.55000000,62950.55000000,62950.33000000,62950.33000000,0.00051000,1719878759999,32.10467270,2,0.00051000,32.10467270
1719878760000,62902.35000000,62948.71000000,62892.33000000,62948.59000000,0.00253000,1719878819999,159.20394270,4,0.00153000,96.31141230
1719878820000,62880.93000000,62880.93000000,62879.78000000,62879.78000000,0.00043000,1719878879999,27.03867340,2,0E-8,0E-8
1719878880000,62930.20000000,62930.20000000,62879.78000000,62879.78000000,0.00129000,1719878939999,81.13558840,6,0.00041000,25.80138200
1719878940000,62900.94000000,62900.94000000,62900.94000000,62900.94000000,0.00049000,1719878999999,30.82146060,1,0.00049000,30.82146060
1719879000000,62900.94000000,62900.94000000,62900.94000000,62900.94000000,0E-8,1719879059999,0E-8,0,0E-8,0E-8
1719879060000,62897.56000000,62897.56000000,62897.56000000,62897.56000000,0.00037000,1719879119999,23.27209720,1,0.00037000,23.27209720
1719879120000,62897.56000000,62897.56000000,62897.56000000,62897.56000000,0E-8,1719879179999,0E-8,0,0E-8,0E-8
1719879180000,62897.56000000,62897.56000000,62897.56000000,62897.56000000,0E-8,1719879239999,0E-8,0,0E-8,0E-8
1719879240000,62897.56000000,62897.56000000,62897.56000000,62897.56000000,0E-8,1719879299999,0E-8,0,0E-8,0E-8
1719879300000,62893.45000000,62893.45000000,62893.18000000,62893.18000000,0.00211000,1719879359999,132.70465360,3,0.00211000,132.70465360
1719879360000,62892.28000000,62892.28000000,62892.28000000,62892.28000000,0.00003000,1719879419999,1.88676840,1,0.00003000,1.88676840
1719879420000,62892.28000000,62892.28000000,62892.28000000,62892.28000000,0E-8,1719879479999,0E-8,0,0E-8,0E-8
1719879480000,62863.19000000,62863.19000000,62838.55000000,62838.55000000,0.00070000,1719879539999,44.00226180,2,0.00062000,38.97517780
1719879540000,62838.55000000,62846.18000000,62830.00000000,62830.00000000,0.00204000,1719879599999,128.19516970,4,0.00100000,62.84581370
1719879600000,62863.12000000,62863.12000000,62863.12000000,62863.12000000,0.00051000,1719879659999,32.06019120,1,0.00051000,32.06019120
1719879660000,62951.65000000,62951.65000000,62951.65000000,62951.65000000,0.00038000,1719879719999,23.92162700,1,0.00038000,23.92162700
1719879720000,62922.17000000,62922.17000000,62922.17000000,62922.17000000,0.00037000,1719879779999,23.28120290,1,0.00037000,23.28120290
1719879780000,62921.65000000,62921.65000000,62921.65000000,62921.65000000,0.00017000,1719879839999,10.69668050,1,0.00017000,10.69668050
1719879840000,62921.65000000,62921.65000000,62921.65000000,62921.65000000,0E-8,1719879899999,0E-8,0,0E-8,0E-8
1719879900000,62910.53000000,62910.53000000,62910.51000000,62910.51000000,0.00026000,1719879959999,16.35673300,2,0.00026000,16.35673300
1719879960000,62922.77000000,62974.73000000,62918.70000000,62974.73000000,0.00852000,1719880019999,536.20607760,6,0.00707000,444.97396260
1719880020000,62974.97000000,62974.97000000,62974.97000000,62974.97000000,0.00065000,1719880079999,40.93373050,1,0.00065000,40.93373050
1719880080000,62979.10000000,62979.10000000,62979.10000000,62979.10000000,0.00043000,1719880139999,27.08101300,1,0.00043000,27.08101300
1719880140000,62979.10000000,62979.10000000,62979.10000000,62979.10000000,0E-8,1719880199999,0E-8,0,0E-8,0E-8
1719880200000,62964.46000000,62999.97000000,62963.16000000,62963.16000000,0.14007000,1719880259999,8819.29562930,29,0.00033000,20.78999010
1719880260000,62952.61000000,62997.55000000,62952.61000000,62997.55000000,0.00051000,1719880319999,32.12021190,2,0.00032000,20.15921600
1719880320000,62997.55000000,62997.55000000,62997.55000000,62997.55000000,0E-8,1719880379999,0E-8,0,0E-8,0E-8
1719880380000,62996.12000000,62996.12000000,62996.12000000,62996.12000000,0.00037000,1719880439999,23.30856440,1,0.00037000,23.30856440
1719880440000,62996.12000000,62996.12000000,62996.12000000,62996.12000000,0E-8,1719880499999,0E-8,0,0E-8,0E-8
1719880500000,62981.79000000,62981.79000000,62966.15000000,62966.15000000,0.00125000,1719880559999,78.71724020,6,0.00125000,78.71724020
1719880560000,62966.15000000,62966.15000000,62966.15000000,62966.15000000,0E-8,1719880619999,0E-8,0,0E-8,0E-8
1719880620000,62886.14000000,62886.14000000,62886.14000000,62886.14000000,0.00022000,1719880679999,13.83495080,1,0E-8,0E-8
1719880680000,62938.37000000,62938.37000000,62938.37000000,62938.37000000,0.00022000,1719880739999,13.84644140,1,0.00022000,13.84644140
1719880740000,62935.73000000,62935.73000000,62935.73000000,62935.73000000,0.00041000,1719880799999,25.80364930,1,0.00041000,25.80364930
1719880800000,62935.66000000,62935.66000000,62935.66000000,62935.66000000,0.00017000,1719880859999,10.69906220,1,0.00017000,10.69906220
1719880860000,62948.02000000,62948.02000000,62948.02000000,62948.02000000,0.00031000,1719880919999,19.51388620,1,0.00031000,19.51388620
1719880920000,62903.62000000,62903.62000000,62903.62000000,62903.62000000,0.00037000,1719880979999,23.27433940,1,0E-8,0E-8
1719880980000,62903.62000000,62903.62000000,62903.62000000,62903.62000000,0E-8,1719881039999,0E-8,0,0E-8,0E-8
1719881040000,62911.70000000,62911.70000000,62911.70000000,62911.70000000,0.00073000,1719881099999,45.92554100,1,0.00073000,45.92554100
1719881100000,62910.26000000,62910.26000000,62908.95000000,62908.95000000,0.00108000,1719881159999,67.94241840,3,0.00108000,67.94241840
1719881160000,62908.95000000,62908.95000000,62908.95000000,62908.95000000,0E-8,1719881219999,0E-8,0,0E-8,0E-8
1719881220000,62912.86000000,62912.86000000,62912.86000000,62912.86000000,0.00004000,1719881279999,2.51651440,2,0.00004000,2.51651440
1719881280000,62911.09000000,62911.09000000,62911.09000000,62911.09000000,0.00054000,1719881339999,33.97198860,1,0.00054000,33.97198860
1719881340000,62909.90000000,62909.90000000,62863.53000000,62863.53000000,0.00460000,1719881399999,289.17457150,3,0.00005000,3.14549500
