open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1720224000000,56685.06000000,56685.06000000,56609.30000000,56609.30000000,0.00272000,1720224059999,153.98253290,3,0.00004000,2.26740240
1720224060000,56665.27000000,56686.57000000,56665.27000000,56686.57000000,0.00009000,1720224119999,5.10072630,2,0.00009000,5.10072630
1720224120000,56681.09000000,56690.59000000,56681.09000000,56690.59000000,0.00164000,1720224179999,92.95727260,2,0.00164000,92.95727260
1720224180000,56687.37000000,56687.37000000,56562.52000000,56633.29000000,0.07004000,1720224239999,3961.67364940,7,0.00042000,23.78706340
1720224240000,56621.89000000,56621.89000000,56621.89000000,56621.89000000,0.00022000,1720224299999,12.45681580,2,0.00022000,12.45681580
1720224300000,56592.49000000,56592.49000000,56519.01000000,56569.71000000,0.00623000,1720224359999,352.36876510,5,0.00019000,10.75257310
1720224360000,56569.71000000,56569.71000000,56569.71000000,56569.71000000,0E-8,1720224419999,0E-8,0,0E-8,0E-8
1720224420000,56559.69000000,56577.59000000,56559.69000000,56577.59000000,0.00597000,1720224479999,337.72185130,2,0.00597000,337.72185130
1720224480000,56588.59000000,56588.59000000,56588.59000000,56588.59000000,0.00003000,1720224539999,1.69765770,1,0.00003000,1.69765770
1720224540000,56552.99000000,56565.40000000,56552.99000000,56565.39000000,0.00138000,1720224599999,78.05404220,5,0.00138000,78.05404220
1720224600000,56553.59000000,56553.60000000,56553.59000000,56553.60000000,0.00377000,1720224659999,213.20704050,4,0.00377000,213.20704050
1720224660000,56553.60000000,56553.60000000,56534.20000000,56534.20000000,0.00171000,1720224719999,96.68861400,9,0.00171000,96.68861400
1720224720000,56542.70000000,56542.70000000,56524.60000000,56524.60000000,0.00428000,1720224779999,241.93433800,2,0.00428000,241.93433800
1720224780000,56510.34000000,56510.34000000,56499.38000000,56503.72000000,0.00049000,1720224839999,27.68658130,5,0E-8,0E-8
1720224840000,56594.40000000,56594.40000000,56594.40000000,56594.40000000,0.00002000,1720224899999,1.13188800,1,0.00002000,1.13188800
1720224900000,56613.40000000,56613.40000000,56593.10000000,56593.10000000,0.00011000,1720224959999,6.22625600,2,0.00011000,6.22625600
1720224960000,56593.10000000,56593.10000000,56593.10000000,56593.10000000,0E-8,1720225019999,0E-8,0,0E-8,0E-8
1720225020000,56539.21000000,56603.10000000,56539.21000000,56603.10000000,0.00012000,1720225079999,6.78598300,2,0.00002000,1.13206200
1720225080000,56603.10000000,56603.10000000,56603.10000000,56603.10000000,0E-8,1720225139999,0E-8,0,0E-8,0E-8
1720225140000,56603.10000000,56603.10000000,56603.10000000,56603.10000000,0E-8,1720225199999,0E-8,0,0E-8,0E-8
1720225200000,56564.60000000,56590.09000000,56526.51000000,56590.09000000,0.00749000,1720225259999,423.38978610,3,0.00013000,7.35467250
1720225260000,56577.19000000,56577.19000000,56577.19000000,56577.19000000,0.00004000,1720225319999,2.26308760,1,0.00004000,2.26308760
1720225320000,56593.39000000,56593.39000000,56558.59000000,56558.59000000,0.00018000,1720225379999,10.18124220,4,0.00018000,10.18124220
1720225380000,56541.09000000,56541.09000000,56541.09000000,56541.09000000,0.00664000,1720225439999,375.43283760,3,0.00664000,375.43283760
1720225440000,56543.09000000,56543.09000000,56526.49000000,56526.49000000,0.00006000,1720225499999,3.39225340,2,0.00006000,3.39225340
1720225500000,56509.19000000,56529.29000000,56509.19000000,56529.29000000,0.00046000,1720225559999,25.99985540,3,0.00046000,25.99985540
1720225560000,56529.30000000,56529.30000000,56499.38000000,56499.38000000,0.00023000,1720225619999,12.99914400,7,0.00015000,8.47919360
1720225620000,56517.20000000,56517.20000000,56517.19000000,56517.19000000,0.00005000,1720225679999,2.82585980,2,0.00005000,2.82585980
1720225680000,56517.19000000,56517.19000000,56517.19000000,56517.19000000,0E-8,1720225739999,0E-8,0,0E-8,0E-8
1720225740000,56499.39000000,56499.39000000,56499.38000000,56499.38000000,0.00017000,1720225799999,9.60489620,3,0.00016000,9.03990240
1720225800000,56517.97000000,56517.97000000,56475.46000000,56475.46000000,0.00206000,1720225859999,116.34394000,8,0.00206000,116.34394000
1720225860000,56487.15000000,56487.15000000,56487.15000000,56487.15000000,0.00002000,1720225919999,1.12974300,1,0.00002000,1.12974300
1720225920000,56662.80000000,56662.80000000,56652.46000000,56652.46000000,0.00078000,1720225979999,44.19429560,2,0.00078000,44.19429560
1720225980000,56554.22000000,56699.44000000,56554.22000000,56699.44000000,0.00312000,1720226039999,176.74911490,6,0.00299000,169.39706630
1720226040000,56723.14000000,56782.09000000,56723.14000000,56782.09000000,0.02380000,1720226099999,1350.70777560,11,0.02380000,1350.70777560
1720226100000,56746.37000000,56746.39000000,56735.49000000,56735.49000000,0.03185000,1720226159999,1807.34339810,5,0.03185000,1807.34339810
1720226160000,56735.48000000,56792.90000000,56718.10000000,56792.90000000,0.04550000,1720226219999,2581.81562960,6,0.04054000,2300.43730460
1720226220000,56807.33000000,56888.00000000,56747.69000000,56888.00000000,0.03643000,1720226279999,2070.62961810,16,0.03069000,1744.64768210
1720226280000,56837.99000000,56993.66000000,56837.99000000,56993.66000000,0.01659000,1720226339999,944.15120380,22,0.00861000,490.34986840
1720226340000,56909.43000000,56976.35000000,56909.43000000,56976.35000000,0.00008000,1720226399999,4.55409280,2,0.00002000,1.13952700
1720226400000,56878.52000000,56878.52000000,56792.17000000,56835.07000000,0.00167000,1720226459999,94.90221310,5,0.00051000,28.98588570
1720226460000,56863.59000000,56863.59000000,56863.59000000,56863.59000000,0.00022000,1720226519999,12.50998980,1,0.00022000,12.50998980
1720226520000,56857.55000000,56883.49000000,56857.55000000,56883.49000000,0.00534000,1720226579999,303.63307280,5,0.00534000,303.63307280
1720226580000,56911.40000000,56911.40000000,56911.40000000,56911.40000000,0.00406000,1720226639999,231.06028400,1,0E-8,0E-8
1720226640000,56909.03000000,56909.03000000,56909.03000000,56909.03000000,0.00041000,1720226699999,23.33270230,1,0E-8,0E-8
1720226700000,56837.81000000,56837.81000000,56802.78000000,56803.25000000,0.01486000,1720226759999,844.50161720,5,0E-8,0E-8
1720226760000,56854.29000000,56854.29000000,56743.79000000,56743.80000000,0.02887000,1720226819999,1638.45862710,5,0.02887000,1638.45862710
1720226820000,56723.14000000,56743.79000000,56688.42000000,56688.42000000,0.00319000,1720226879999,180.86365260,5,0.00247000,140.02341950
1720226880000,56647.63000000,56705.91000000,56647.63000000,56705.91000000,0.00020000,1720226939999,11.33069160,2,0.00002000,1.13411820
1720226940000,56651.32000000,56651.32000000,56651.32000000,56651.32000000,0.00023000,1720226999999,13.02980360,1,0E-8,0E-8
1720227000000,56715.81000000,56715.81000000,56661.19000000,56661.19000000,0.01711000,1720227059999,969.99650550,5,0.00419000,237.51097910
1720227060000,56661.19000000,56661.19000000,56661.19000000,56661.19000000,0E-8,1720227119999,0E-8,0,0E-8,0E-8
1720227120000,56661.19000000,56661.19000000,56661.19000000,56661.19000000,0E-8,1720227179999,0E-8,0,0E-8,0E-8
1720227180000,56661.19000000,56661.19000000,56661.19000000,56661.19000000,0E-8,1720227239999,0E-8,0,0E-8,0E-8
1720227240000,56614.91000000,56614.91000000,56614.91000000,56614.91000000,0.00012000,1720227299999,6.79378920,1,0E-8,0E-8
1720227300000,56629.94000000,56629.94000000,56629.94000000,56629.94000000,0.00002000,1720227359999,1.13259880,1,0E-8,0E-8
1720227360000,56601.02000000,56601.02000000,56601.02000000,56601.02000000,0.00009000,1720227419999,5.09409180,1,0E-8,0E-8
1720227420000,56655.23000000,56655.23000000,56655.23000000,56655.23000000,0.00003000,1720227479999,1.69965690,1,0.00003000,1.69965690
1720227480000,56655.19000000,56655.19000000,56655.19000000,56655.19000000,0.00263000,1720227539999,149.00314970,1,0.00263000,149.00314970
1720227540000,56655.19000000,56655.19000000,56655.19000000,56655.19000000,0E-8,1720227599999,0E-8,0,0E-8,0E-8
1720227600000,56655.08000000,56655.08000000,56601.02000000,56601.02000000,0.00175000,1720227659999,99.13287500,2,0.00150000,84.98262000
1720227660000,56553.48000000,56584.88000000,56510.34000000,56538.00000000,0.01510000,1720227719999,853.98372440,10,0.00342000,193.44829890
1720227720000,56504.39000000,56504.39000000,56486.65000000,56486.65000000,0.00135000,1720227779999,76.26702850,3,0E-8,0E-8
1720227780000,56520.12000000,56520.12000000,56384.27000000,56465.84000000,0.01880000,1720227839999,1061.09973050,24,0.00679000,383.59794620
1720227840000,56465.84000000,56465.84000000,56465.84000000,56465.84000000,0E-8,1720227899999,0E-8,0,0E-8,0E-8
1720227900000,56463.18000000,56463.19000000,56463.18000000,56463.19000000,0.00220000,1720227959999,124.21900780,2,0.00220000,124.21900780
1720227960000,56447.96000000,56447.96000000,56389.21000000,56432.08000000,0.01413000,1720228019999,797.10612720,5,0.00613000,345.99244720
1720228020000,56432.08000000,56432.08000000,56432.08000000,56432.08000000,0.00003000,1720228079999,1.69296240,1,0.00003000,1.69296240
1720228080000,56447.31000000,56447.31000000,56447.25000000,56447.25000000,0.02184000,1720228139999,1232.80872900,5,0.02184000,1232.80872900
1720228140000,56447.25000000,56447.25000000,56447.25000000,56447.25000000,0E-8,1720228199999,0E-8,0,0E-8,0E-8
1720228200000,56447.19000000,56447.19000000,56447.19000000,56447.19000000,0.00011000,1720228259999,6.20919090,1,0.00011000,6.20919090
1720228260000,56397.36000000,56397.36000000,56397.36000000,56397.36000000,0.00013000,1720228319999,7.33165680,1,0E-8,0E-8
1720228320000,56397.85000000,56447.04000000,56397.85000000,56397.85000000,0.00333000,1720228379999,187.80582430,3,0.00002000,1.12894080
1720228380000,56508.72000000,56508.72000000,56423.48000000,56423.48000000,0.00212000,1720228439999,119.64761160,2,0.00035000,19.77805200
1720228440000,56508.72000000,56508.72000000,56508.72000000,56508.72000000,0.00300000,1720228499999,169.52616000,1,0.00300000,169.52616000
1720228500000,56553.41000000,56553.41000000,56485.72000000,56500.00000000,0.00307000,1720228559999,173.44565640,4,0.00030000,16.96593200
1720228560000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228619999,0E-8,0,0E-8,0E-8
1720228620000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228679999,0E-8,0,0E-8,0E-8
1720228680000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228739999,0E-8,0,0E-8,0E-8
1720228740000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228799999,0E-8,0,0E-8,0E-8
1720228800000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228859999,0E-8,0,0E-8,0E-8
1720228860000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228919999,0E-8,0,0E-8,0E-8
1720228920000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720228979999,0E-8,0,0E-8,0E-8
1720228980000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720229039999,0E-8,0,0E-8,0E-8
1720229040000,56500.00000000,56500.00000000,56500.00000000,56500.00000000,0E-8,1720229099999,0E-8,0,0E-8,0E-8
1720229100000,56497.52000000,56497.52000000,56497.52000000,56497.52000000,0.00005000,1720229159999,2.82487600,1,0.00005000,2.82487600
1720229160000,56497.52000000,56497.52000000,56497.52000000,56497.52000000,0E-8,1720229219999,0E-8,0,0E-8,0E-8
1720229220000,56497.52000000,56497.52000000,56497.52000000,56497.52000000,0E-8,1720229279999,0E-8,0,0E-8,0E-8
1720229280000,56434.96000000,56434.96000000,56434.96000000,56434.96000000,0.00090000,1720229339999,50.79146400,1,0E-8,0E-8
1720229340000,56434.96000000,56434.96000000,56434.96000000,56434.96000000,0E-8,1720229399999,0E-8,0,0E-8,0E-8
