open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1713571200000,63842.42000000,63842.42000000,63755.86000000,63756.24000000,0.01329000,1713571259999,847.36574610,5,0.00054000,34.47489330
1713571260000,63756.77000000,63756.77000000,63715.50000000,63715.50000000,0.01061000,1713571319999,676.14121890,9,0E-8,0E-8
1713571320000,63842.18000000,63842.18000000,63667.58000000,63667.58000000,0.04106000,1713571379999,2615.29443160,11,0.00258000,164.71282440
1713571380000,63667.58000000,63667.58000000,63667.58000000,63667.58000000,0E-8,1713571439999,0E-8,0,0E-8,0E-8
1713571440000,63667.58000000,63667.58000000,63667.58000000,63667.58000000,0E-8,1713571499999,0E-8,0,0E-8,0E-8
1713571500000,63865.48000000,63865.48000000,63861.10000000,63861.28000000,0.02511000,1713571559999,1603.56527650,6,0.02511000,1603.56527650
1713571560000,63861.32000000,63866.01000000,63861.32000000,63866.01000000,0.00229000,1713571619999,146.24340770,5,0.00229000,146.24340770
1713571620000,63935.60000000,63935.60000000,63932.74000000,63932.83000000,0.03467000,1713571679999,2216.55836360,9,0.03337000,2133.44568460
1713571680000,63932.12000000,63932.12000000,63930.56000000,63930.80000000,0.01465000,1713571739999,936.58315260,9,0.01465000,936.58315260
1713571740000,63930.80000000,63930.80000000,63930.80000000,63930.80000000,0E-8,1713571799999,0E-8,0,0E-8,0E-8
1713571800000,63930.80000000,63930.80000000,63930.80000000,63930.80000000,0E-8,1713571859999,0E-8,0,0E-8,0E-8
1713571860000,63930.80000000,63942.45000000,63738.40000000,63738.40000000,0.13897000,1713571919999,8877.67471140,8,0.00028000,17.90388600
1713571920000,63925.01000000,63925.01000000,63925.01000000,63925.01000000,0.00015000,1713571979999,9.58875150,1,0.00015000,9.58875150
1713571980000,63667.64000000,63668.21000000,63667.64000000,63668.21000000,0.00566000,1713572039999,360.36124010,4,0E-8,0E-8
1713572040000,63837.84000000,63837.84000000,63837.84000000,63837.84000000,0.00005000,1713572099999,3.19189200,1,0.00005000,3.19189200
1713572100000,63670.58000000,63757.45000000,63670.58000000,63671.37000000,0.26050000,1713572159999,16608.48739550,25,0E-8,0E-8
1713572160000,63671.37000000,63671.37000000,63671.37000000,63671.37000000,0.00634000,1713572219999,403.67648580,1,0.00634000,403.67648580
1713572220000,63671.20000000,63671.20000000,63595.30000000,63595.30000000,0.01013000,1713572279999,644.76990630,29,0.00642000,408.75260200
1713572280000,63595.30000000,63595.30000000,63549.66000000,63566.24000000,0.01134000,1713572339999,721.11041540,22,0.00819000,520.84550700
1713572340000,63566.24000000,63593.83000000,63408.15000000,63408.19000000,0.05509000,1713572399999,3496.69869700,33,0.00002000,1.27187660
1713572400000,63408.49000000,63588.73000000,63391.73000000,63391.73000000,0.00404000,1713572459999,256.19353760,8,0.00019000,12.08185870
