open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1723248000000,60849.25000000,60849.25000000,60790.10000000,60842.58000000,0.03262000,1723248059999,1984.68386090,3,0.03258000,1982.25225690
1723248060000,60756.45000000,60756.45000000,60756.45000000,60756.45000000,0.00002000,1723248119999,1.21512900,1,0E-8,0E-8
1723248120000,60796.67000000,60796.67000000,60724.82000000,60724.82000000,0.00014000,1723248179999,8.50961290,4,0.00010000,6.07966700
1723248180000,60713.20000000,60713.20000000,60713.20000000,60713.20000000,0.00004000,1723248239999,2.42852800,1,0E-8,0E-8
1723248240000,60733.61000000,60733.61000000,60733.61000000,60733.61000000,0.00080000,1723248299999,48.58688800,1,0.00080000,48.58688800
1723248300000,60713.20000000,60736.67000000,60693.50000000,60736.67000000,0.00039000,1723248359999,23.68440100,4,0.00030000,18.22100100
1723248360000,60789.95000000,60789.95000000,60789.95000000,60789.95000000,0.00016000,1723248419999,9.72639200,1,0.00016000,9.72639200
1723248420000,60779.79000000,60779.79000000,60763.27000000,60763.27000000,0.00512000,1723248479999,311.19219440,2,0.00512000,311.19219440
1723248480000,60720.50000000,60720.50000000,60720.50000000,60720.50000000,0.00008000,1723248539999,4.85764000,1,0E-8,0E-8
1723248540000,60731.78000000,60731.78000000,60731.77000000,60731.77000000,0.00005000,1723248599999,3.03658870,2,0.00005000,3.03658870
1723248600000,60754.15000000,60793.18000000,60754.15000000,60793.18000000,0.00039000,1723248659999,23.70816930,6,0.00039000,23.70816930
1723248660000,60793.17000000,60865.99000000,60793.17000000,60865.99000000,0.00852000,1723248719999,518.50207240,6,0.00412000,250.76642240
1723248720000,60865.99000000,60865.99000000,60865.99000000,60865.99000000,0E-8,1723248779999,0E-8,0,0E-8,0E-8
1723248780000,60865.99000000,60865.99000000,60865.99000000,60865.99000000,0E-8,1723248839999,0E-8,0,0E-8,0E-8
1723248840000,60865.99000000,60865.99000000,60865.99000000,60865.99000000,0E-8,1723248899999,0E-8,0,0E-8,0E-8
1723248900000,60865.99000000,60889.21000000,60852.53000000,60889.21000000,0.00903000,1723248959999,549.67560490,10,0.00298000,181.39497520
1723248960000,60893.17000000,60930.03000000,60893.17000000,60930.03000000,0.00298000,1723249019999,181.51364790,10,0.00026000,15.83698300
1723249020000,60930.03000000,60930.03000000,60930.03000000,60930.03000000,0E-8,1723249079999,0E-8,0,0E-8,0E-8
1723249080000,60930.03000000,60930.03000000,60930.03000000,60930.03000000,0E-8,1723249139999,0E-8,0,0E-8,0E-8
1723249140000,60924.93000000,60979.97000000,60924.93000000,60969.85000000,0.02304000,1723249199999,1404.59414130,14,0.01370000,835.11303470
1723249200000,60993.26000000,61028.41000000,60993.26000000,61015.00000000,0.02570000,1723249259999,1567.71851620,11,0.02565000,1564.66776620
1723249260000,60987.22000000,61096.48000000,60987.22000000,61076.96000000,0.02131000,1723249319999,1300.95576040,27,0.01125000,686.92560820
1723249320000,61076.98000000,61211.37000000,61076.98000000,61211.37000000,0.06056000,1723249379999,3704.43777300,37,0.03959000,2421.98753540
1723249380000,61211.37000000,61394.58000000,61167.10000000,61301.73000000,0.09536000,1723249439999,5843.16023610,120,0.03621000,2219.14139060
1723249440000,61354.26000000,61354.26000000,61134.78000000,61134.78000000,0.00660000,1723249499999,404.62092630,6,0.00517000,317.18591330
1723249500000,61244.90000000,61244.90000000,61049.02000000,61134.78000000,0.00782000,1723249559999,477.70005410,8,0.00149000,91.21084820
1723249560000,61133.58000000,61184.94000000,61024.41000000,61098.70000000,0.05980000,1723249619999,3653.36081620,12,0.00034000,20.77883640
1723249620000,61093.79000000,61093.79000000,61000.15000000,61000.15000000,0.00239000,1723249679999,145.87116150,6,0.00079000,48.26346200
1723249680000,61017.17000000,61017.17000000,61017.17000000,61017.17000000,0.00190000,1723249739999,115.93262300,2,0.00190000,115.93262300
1723249740000,61038.28000000,61038.28000000,60960.38000000,60998.27000000,0.00398000,1723249799999,242.77488530,5,0.00378000,230.58280930
1723249800000,60960.38000000,60974.84000000,60911.15000000,60911.15000000,0.00372000,1723249859999,226.73068510,13,0.00210000,127.99897540
1723249860000,60884.22000000,60896.03000000,60870.14000000,60880.44000000,0.01070000,1723249919999,651.42323390,6,0.00366000,222.86259690
1723249920000,60880.23000000,60880.23000000,60799.85000000,60799.85000000,0.09582000,1723249979999,5829.85826590,25,0.07940000,4830.87166920
1723249980000,60799.85000000,60799.85000000,60799.85000000,60799.85000000,0E-8,1723250039999,0E-8,0,0E-8,0E-8
1723250040000,60772.09000000,60772.09000000,60772.09000000,60772.09000000,0.00011000,1723250099999,6.68492990,1,0E-8,0E-8
1723250100000,60798.85000000,60798.85000000,60759.33000000,60777.25000000,0.00737000,1723250159999,447.93043350,8,0.00668000,406.00086930
1723250160000,60777.25000000,60777.25000000,60777.25000000,60777.25000000,0E-8,1723250219999,0E-8,0,0E-8,0E-8
1723250220000,60773.74000000,60773.74000000,60748.44000000,60773.66000000,0.00171000,1723250279999,103.89720310,4,0.00068000,41.32614160
