open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1725926400000,57007.79000000,57015.87000000,56950.00000000,57015.87000000,0.00517000,1725926459999,294.65061930,5,0.00346000,197.26610300
1725926460000,56977.59000000,56977.59000000,56883.25000000,56883.25000000,0.03625000,1725926519999,2063.29405980,6,0.00002000,1.13955180
1725926520000,56946.79000000,56946.79000000,56946.76000000,56946.76000000,0.00289000,1725926579999,164.57621830,3,0.00289000,164.57621830
1725926580000,56883.24000000,56945.64000000,56883.24000000,56945.62000000,0.00286000,1725926639999,162.84201740,4,0.00250000,142.36405100
1725926640000,56883.24000000,56945.76000000,56873.95000000,56945.76000000,0.00304000,1725926699999,173.03630860,4,0.00187000,106.48857120
1725926700000,56958.14000000,56958.14000000,56871.15000000,56940.91000000,0.00321000,1725926759999,182.63801290,5,0.00115000,65.48290800
1725926760000,56940.85000000,56940.85000000,56940.85000000,56940.85000000,0.00007000,1725926819999,3.98585950,2,0.00007000,3.98585950
1725926820000,56913.53000000,56913.53000000,56913.53000000,56913.53000000,0.00009000,1725926879999,5.12221770,1,0.00009000,5.12221770
1725926880000,56904.45000000,56904.45000000,56776.88000000,56800.00000000,0.04358000,1725926939999,2475.81297230,43,0.02084000,1183.71408900
1725926940000,56800.00000000,56800.00000000,56800.00000000,56800.00000000,0.03435000,1725926999999,1951.08000000,43,0.03435000,1951.08000000
1725927000000,56800.00000000,56887.09000000,56776.88000000,56849.99000000,0.04102000,1725927059999,2331.83470650,28,0.03402000,1934.39654620
1725927060000,56849.97000000,56849.97000000,56840.98000000,56840.98000000,0.00920000,1725927119999,522.96504080,11,0.00920000,522.96504080
1725927120000,56840.95000000,56840.95000000,56840.88000000,56840.88000000,0.01138000,1725927179999,646.84996760,2,0.01138000,646.84996760
1725927180000,56776.88000000,56808.09000000,56758.58000000,56807.97000000,0.00344000,1725927239999,195.28506170,7,0.00009000,5.11272570
1725927240000,56792.96000000,56792.96000000,56742.50000000,56742.50000000,0.01588000,1725927299999,901.11445540,6,0.01274000,722.93072570
1725927300000,56742.51000000,56776.44000000,56742.51000000,56776.44000000,0.00368000,1725927359999,208.92067890,3,0.00368000,208.92067890
1725927360000,56738.13000000,56738.13000000,56710.58000000,56710.67000000,0.02065000,1725927419999,1171.19828030,12,0.00914000,518.33503450
1725927420000,56756.95000000,56756.95000000,56708.95000000,56710.67000000,0.08733000,1725927479999,4952.56097280,58,0.07851000,4452.38802330
1725927480000,56710.67000000,56710.67000000,56710.55000000,56710.55000000,0.06060000,1725927539999,3436.66658640,7,0.06060000,3436.66658640
1725927540000,56708.84000000,56710.67000000,56708.84000000,56710.67000000,0.05735000,1725927599999,3252.35670490,16,0.05723000,3245.55164410
1725927600000,56710.67000000,56710.67000000,56708.86000000,56710.67000000,0.00123000,1725927659999,69.75260450,11,0.00039000,22.11716130
1725927660000,56710.67000000,56710.67000000,56707.05000000,56710.67000000,0.08039000,1725927719999,4558.89339970,12,0.08035000,4556.62504610
1725927720000,56710.66000000,56710.66000000,56677.33000000,56710.66000000,0.00448000,1725927779999,253.97264600,7,0.00029000,16.44609140
1725927780000,56677.33000000,56701.77000000,56677.33000000,56701.76000000,0.12015000,1725927839999,6809.79952510,3,0.00075000,42.52632310
1725927840000,56695.22000000,56695.22000000,56693.43000000,56693.43000000,0.04797000,1725927899999,2719.58843680,9,0.04797000,2719.58843680
1725927900000,56685.29000000,56685.29000000,56653.73000000,56679.59000000,0.01714000,1725927959999,971.24254440,19,0.01177000,667.00899320
1725927960000,56679.59000000,56679.59000000,56679.59000000,56679.59000000,0E-8,1725928019999,0E-8,0,0E-8,0E-8
1725928020000,56684.01000000,56684.01000000,56683.88000000,56683.89000000,0.00158000,1725928079999,89.56061530,8,0.00158000,89.56061530
1725928080000,56691.69000000,56691.69000000,56691.61000000,56691.61000000,0.01558000,1725928139999,883.25581320,6,0.01558000,883.25581320
1725928140000,56639.14000000,56692.14000000,56639.14000000,56692.14000000,0.00016000,1725928199999,9.06968240,2,0.00014000,7.93689960
1725928200000,56639.11000000,56639.11000000,56639.11000000,56639.11000000,0.00021000,1725928259999,11.89421310,4,0E-8,0E-8
1725928260000,56639.11000000,56710.67000000,56639.05000000,56679.72000000,0.06769000,1725928319999,3838.70239730,14,0.06701000,3800.18171170
1725928320000,56679.73000000,56774.80000000,56679.73000000,56679.77000000,0.00425000,1725928379999,241.07622760,5,0.00197000,111.84635600
1725928380000,56802.07000000,56802.07000000,56788.38000000,56800.46000000,0.00061000,1725928439999,34.64672140,12,0.00061000,34.64672140
