open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1709251200000,61188.91000000,61188.91000000,61188.81000000,61188.81000000,0.00041000,1709251259999,25.08744010,2,0.00041000,25.08744010
1709251260000,61189.51000000,61236.56000000,61189.51000000,61236.56000000,0.01158000,1709251319999,708.88912240,5,0.01158000,708.88912240
1709251320000,61236.09000000,61236.09000000,61204.99000000,61204.99000000,0.00145000,1709251379999,88.75563250,4,0.00027000,16.53374430
1709251380000,61234.08000000,61234.08000000,61164.00000000,61215.65000000,0.01430000,1709251439999,875.06870850,3,0.00613000,375.35882850
1709251440000,61215.46000000,61215.46000000,61215.46000000,61215.46000000,0.00040000,1709251499999,24.48618400,1,0.00040000,24.48618400
1709251500000,61213.89000000,61213.99000000,61141.54000000,61213.98000000,0.01617000,1709251559999,989.80550530,8,0.01585000,970.24021250
1709251560000,61255.21000000,61255.21000000,61255.21000000,61255.21000000,0.00021000,1709251619999,12.86359410,2,0.00021000,12.86359410
1709251620000,61255.21000000,61302.42000000,61244.51000000,61302.42000000,0.56445000,1709251679999,34582.81936010,13,0.56429000,34573.02023850
1709251680000,61302.42000000,61318.20000000,61291.67000000,61318.20000000,0.00207000,1709251739999,126.90216170,7,0.00200000,122.61174480
1709251740000,61320.98000000,61331.05000000,61320.98000000,61322.60000000,0.01055000,1709251799999,646.95346100,8,0.01055000,646.95346100
1709251800000,61331.04000000,61333.60000000,61305.19000000,61333.60000000,0.03618000,1709251859999,2218.94565760,14,0.03618000,2218.94565760
1709251860000,61348.21000000,61348.21000000,61325.90000000,61325.90000000,0.00017000,1709251919999,10.42584920,2,0.00017000,10.42584920
1709251920000,61325.70000000,61325.70000000,61283.17000000,61283.17000000,0.01031000,1709251979999,631.86901510,9,0.01031000,631.86901510
1709251980000,61283.16000000,61283.16000000,61278.78000000,61278.78000000,0.03615000,1709252039999,2215.25888270,10,0.03615000,2215.25888270
1709252040000,61278.78000000,61278.78000000,61255.21000000,61267.97000000,0.00217000,1709252099999,132.95311210,5,0.00179000,109.67613230
