open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1705190400000,42822.46000000,42858.02000000,42804.24000000,42843.50000000,0.46822000,1705190459999,20059.09083260,13,0.43017000,18430.37217130
1705190460000,42834.06000000,42834.06000000,42834.06000000,42834.06000000,0.00013000,1705190519999,5.56842780,1,0.00013000,5.56842780
1705190520000,42805.01000000,42826.17000000,42800.00000000,42800.00000000,0.25784000,1705190579999,11036.67253930,9,0.00075000,32.11962750
1705190580000,42800.00000000,42800.00000000,42800.00000000,42800.00000000,0E-8,1705190639999,0E-8,0,0E-8,0E-8
1705190640000,42844.20000000,42844.20000000,42843.65000000,42843.65000000,0.00387000,1705190699999,165.80626440,4,0.00387000,165.80626440
1705190700000,42830.78000000,42830.78000000,42805.12000000,42818.10000000,0.28146000,1705190759999,12047.96649680,5,0.00254000,108.76242640
1705190760000,42835.23000000,42836.29000000,42828.96000000,42836.29000000,0.01062000,1705190819999,454.91784570,5,0.01062000,454.91784570
1705190820000,42844.20000000,42869.35000000,42844.20000000,42850.51000000,0.01007000,1705190879999,431.55849930,15,0.00648000,277.72636180
1705190880000,42850.53000000,42885.06000000,42814.10000000,42814.10000000,0.03672000,1705190939999,1574.12667080,17,0.01739000,745.69598270
1705190940000,42846.87000000,42864.88000000,42846.87000000,42864.88000000,0.00010000,1705190999999,4.28522730,2,0.00010000,4.28522730
1705191000000,42824.93000000,42850.45000000,42799.00000000,42799.00000000,0.54576000,1705191059999,23359.78795580,14,0.00439000,188.11347550
1705191060000,42831.79000000,42836.95000000,42831.66000000,42836.95000000,0.00169000,1705191119999,72.38742190,3,0.00169000,72.38742190
1705191120000,42826.40000000,42885.06000000,42826.38000000,42885.06000000,0.06348000,1705191179999,2720.25528370,17,0.04174000,1789.20328040
1705191180000,42851.69000000,42851.69000000,42851.69000000,42851.69000000,0.00060000,1705191239999,25.71101400,1,0E-8,0E-8
1705191240000,42851.69000000,42856.53000000,42839.08000000,42839.08000000,0.00112000,1705191299999,47.99758010,3,0.00109000,46.71240770
