open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1705795200000,41742.00000000,41766.76000000,41742.00000000,41742.00000000,0.05088000,1705795259999,2123.84063560,10,0.00031000,12.94769560
1705795260000,41742.00000000,41766.99000000,41742.00000000,41742.00000000,0.04861000,1705795319999,2029.12433410,7,0.00007000,2.92368930
1705795320000,41742.00000000,41742.00000000,41736.01000000,41736.01000000,0.14000000,1705795379999,5843.21481290,6,0E-8,0E-8
1705795380000,41760.29000000,41774.53000000,41760.29000000,41774.47000000,0.01368000,1705795439999,571.40559360,10,0.01364000,569.73518200
1705795440000,41774.17000000,41774.17000000,41736.03000000,41736.03000000,0.00055000,1705795499999,22.96130030,3,0.00034000,14.19673400
1705795500000,41760.99000000,41767.00000000,41736.01000000,41767.00000000,0.01833000,1705795559999,765.36934060,18,0.01368000,571.29689410
1705795560000,41761.00000000,41784.67000000,41761.00000000,41761.00000000,0.00976000,1705795619999,407.73631670,12,0.00641000,267.83696670
1705795620000,41761.00000000,41784.80000000,41745.64000000,41784.78000000,0.10741000,1705795679999,4488.01747630,13,0.10546000,4406.61347020
1705795680000,41773.80000000,41773.80000000,41750.00000000,41750.00000000,0.00063000,1705795739999,26.31139260,10,0.00034000,14.20294300
1705795740000,41750.00000000,41778.67000000,41750.00000000,41778.67000000,0.00068000,1705795799999,28.40277240,8,0.00034000,14.20290020
1705795800000,41778.64000000,41778.64000000,41750.00000000,41778.54000000,0.00800000,1705795859999,334.21980960,11,0.00760000,317.51752640
1705795860000,41778.54000000,41778.55000000,41740.03000000,41740.03000000,0.00621000,1705795919999,259.21051800,7,0.00244000,101.85029440
1705795920000,41740.25000000,41764.20000000,41740.25000000,41764.19000000,0.04741000,1705795979999,1979.85014860,25,0.03953000,1650.93688020
1705795980000,41764.19000000,41764.19000000,41740.30000000,41740.30000000,0.00315000,1705796039999,131.51060540,4,0.00120000,50.11702040
1705796040000,41764.18000000,41764.19000000,41764.18000000,41764.19000000,0.00632000,1705796099999,263.94966080,4,0.00632000,263.94966080
1705796100000,41740.30000000,41764.19000000,41740.00000000,41740.00000000,0.00538000,1705796159999,224.56615560,8,0.00014000,5.84698660
1705796160000,41740.00000000,41745.37000000,41720.00000000,41745.37000000,0.15271000,1705796219999,6372.77800660,25,0.00012000,5.00944440
1705796220000,41745.37000000,41745.37000000,41720.01000000,41745.37000000,0.00479000,1705796279999,199.95702550,8,0.00466000,194.53342420
1705796280000,41720.01000000,41753.70000000,41720.01000000,41720.05000000,0.00738000,1705796339999,308.06249540,10,0.00232000,96.86793400
1705796340000,41720.05000000,41720.05000000,41720.05000000,41720.05000000,0.00068000,1705796399999,28.36963400,2,0E-8,0E-8
1705796400000,41741.69000000,41741.69000000,41741.69000000,41741.69000000,0.00041000,1705796459999,17.11409290,1,0.00041000,17.11409290
1705796460000,41741.69000000,41741.69000000,41741.69000000,41741.69000000,0.00505000,1705796519999,210.79553450,2,0.00505000,210.79553450
1705796520000,41741.69000000,41741.69000000,41741.69000000,41741.69000000,0.00024000,1705796579999,10.01800560,1,0.00024000,10.01800560
1705796580000,41741.69000000,41741.69000000,41741.69000000,41741.69000000,0.00030000,1705796639999,12.52250700,1,0.00030000,12.52250700
1705796640000,41722.12000000,41722.12000000,41722.12000000,41722.12000000,0.00024000,1705796699999,10.01330880,1,0E-8,0E-8
1705796700000,41748.45000000,41748.49000000,41741.69000000,41748.47000000,0.01969000,1705796759999,822.02541130,8,0.01969000,822.02541130
1705796760000,41748.47000000,41748.47000000,41748.47000000,41748.47000000,0E-8,1705796819999,0E-8,0,0E-8,0E-8
1705796820000,41745.69000000,41745.70000000,41745.69000000,41745.70000000,0.00521000,1705796879999,217.49505390,4,0.00521000,217.49505390
1705796880000,41722.36000000,41752.10000000,41720.03000000,41752.10000000,0.02893000,1705796939999,1207.30726980,13,0.01209000,504.70874700
1705796940000,41759.24000000,41761.69000000,41729.15000000,41761.68000000,0.00183000,1705796999999,76.42095290,5,0.00176000,73.49991240
1705797000000,41722.40000000,41761.69000000,41665.71000000,41692.22000000,4.59854000,1705797059999,191718.56414060,146,0.00473000,197.42371760
1705797060000,41696.77000000,41696.77000000,41660.33000000,41679.13000000,0.03494000,1705797119999,1455.93841040,23,0.00595000,248.03374180
1705797120000,41679.14000000,41679.14000000,41658.99000000,41667.06000000,0.10854000,1705797179999,4522.09366210,13,0.01089000,453.72837060
1705797180000,41674.34000000,41674.34000000,41667.06000000,41667.06000000,0.00245000,1705797239999,102.08502500,2,0.00010000,4.16743400
1705797240000,41674.16000000,41674.16000000,41674.16000000,41674.16000000,0.00078000,1705797299999,32.50584480,2,0.00078000,32.50584480
1705797300000,41671.00000000,41671.00000000,41668.71000000,41668.71000000,0.04266000,1705797359999,1777.59068000,3,0E-8,0E-8
1705797360000,41668.71000000,41668.71000000,41668.71000000,41668.71000000,0E-8,1705797419999,0E-8,0,0E-8,0E-8
1705797420000,41671.96000000,41689.96000000,41665.41000000,41688.07000000,0.02216000,1705797479999,923.60375320,9,0.02212000,921.93713680
1705797480000,41686.12000000,41686.12000000,41686.12000000,41686.12000000,0.00160000,1705797539999,66.69779200,1,0.00160000,66.69779200
1705797540000,41687.81000000,41687.81000000,41665.41000000,41665.41000000,0.00647000,1705797599999,269.61319130,5,0.00340000,141.70037300
1705797600000,41665.41000000,41665.41000000,41665.41000000,41665.41000000,0.00077000,1705797659999,32.08236570,3,0.00077000,32.08236570
1705797660000,41674.91000000,41677.00000000,41674.91000000,41677.00000000,0.00841000,1705797719999,350.50304310,3,0.00841000,350.50304310
1705797720000,41673.75000000,41673.75000000,41660.32000000,41660.32000000,0.00834000,1705797779999,347.55800060,4,0.00826000,344.22517500
1705797780000,41659.35000000,41663.50000000,41650.00000000,41650.00000000,0.02042000,1705797839999,850.64737930,8,0.00344000,143.32244000
1705797840000,41660.00000000,41660.00000000,41642.10000000,41655.00000000,0.06602000,1705797899999,2750.08537420,11,0.05681000,2366.52986120
1705797900000,41656.94000000,41665.54000000,41642.11000000,41665.54000000,0.00397000,1705797959999,165.32296910,7,0.00018000,7.49893720
1705797960000,41643.87000000,41676.18000000,41642.87000000,41676.18000000,0.00753000,1705798019999,313.62718230,6,0.00144000,60.01365200
