open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1708214400000,51644.37000000,51645.77000000,51644.37000000,51645.76000000,0.07199000,1708214459999,3717.97798100,3,0E-8,0E-8
1708214460000,51645.76000000,51645.76000000,51645.76000000,51645.76000000,0E-8,1708214519999,0E-8,0,0E-8,0E-8
1708214520000,51669.84000000,51669.84000000,51644.37000000,51644.37000000,0.00761000,1708214579999,393.19401600,4,0.00729000,376.66781760
1708214580000,51644.37000000,51644.37000000,51619.67000000,51619.67000000,0.09769000,1708214639999,5042.80922020,6,0E-8,0E-8
1708214640000,51652.00000000,51652.00000000,51651.55000000,51651.55000000,0.00353000,1708214699999,182.33025130,3,0.00353000,182.33025130
1708214700000,51619.68000000,51648.99000000,51619.68000000,51648.72000000,0.00946000,1708214759999,488.48512750,10,0.00560000,289.23316270
1708214760000,51648.19000000,51648.19000000,51647.93000000,51647.93000000,0.00420000,1708214819999,216.92231480,2,0.00420000,216.92231480
1708214820000,51647.93000000,51647.93000000,51647.93000000,51647.93000000,0E-8,1708214879999,0E-8,0,0E-8,0E-8
1708214880000,51645.65000000,51645.83000000,51645.34000000,51645.83000000,0.00066000,1708214939999,34.08617750,3,0.00066000,34.08617750
1708214940000,51645.83000000,51645.83000000,51621.09000000,51645.83000000,0.00967000,1708214999999,499.38623030,3,0.00850000,438.98955500
1708215000000,51649.66000000,51649.66000000,51644.28000000,51644.28000000,0.00784000,1708215059999,404.92086180,6,0.00784000,404.92086180
1708215060000,51643.81000000,51661.79000000,51619.69000000,51620.81000000,0.02685000,1708215119999,1386.04636950,13,0.00217000,112.06740670
1708215120000,51640.17000000,51694.02000000,51620.01000000,51620.15000000,0.63342000,1708215179999,32701.47294860,50,0.01648000,851.91373280
1708215180000,51622.75000000,51622.75000000,51622.75000000,51622.75000000,0.00034000,1708215239999,17.55173500,1,0E-8,0E-8
1708215240000,51674.13000000,51674.13000000,51666.38000000,51666.38000000,0.00013000,1708215299999,6.71678440,2,0.00013000,6.71678440
1708215300000,51666.10000000,51666.10000000,51624.35000000,51624.35000000,0.01033000,1708215359999,533.62105050,3,0.00818000,422.62869800
1708215360000,51651.20000000,51651.20000000,51624.35000000,51650.55000000,0.00803000,1708215419999,414.65324320,5,0.00416000,214.86700870
1708215420000,51650.55000000,51650.55000000,51650.55000000,51650.55000000,0E-8,1708215479999,0E-8,0,0E-8,0E-8
1708215480000,51662.00000000,51671.51000000,51650.55000000,51671.51000000,0.00505000,1708215539999,260.88357130,6,0.00505000,260.88357130
1708215540000,51676.65000000,51696.75000000,51676.65000000,51696.75000000,0.00333000,1708215599999,172.12605750,3,0.00333000,172.12605750
1708215600000,51655.97000000,51700.00000000,51655.96000000,51700.00000000,0.06000000,1708215659999,3099.44241470,4,0.00193000,99.78073750
1708215660000,51700.00000000,51714.66000000,51700.00000000,51714.66000000,0.00310000,1708215719999,160.29829380,5,0.00310000,160.29829380
1708215720000,51714.66000000,51714.66000000,51714.66000000,51714.66000000,0E-8,1708215779999,0E-8,0,0E-8,0E-8
1708215780000,51708.50000000,51708.63000000,51708.50000000,51708.62000000,0.01679000,1708215839999,868.18776240,3,0E-8,0E-8
1708215840000,51708.62000000,51708.62000000,51708.62000000,51708.62000000,0E-8,1708215899999,0E-8,0,0E-8,0E-8
1708215900000,51696.76000000,51696.76000000,51696.76000000,51696.76000000,0.02265000,1708215959999,1170.93161400,2,0.02265000,1170.93161400
1708215960000,51696.75000000,51696.75000000,51643.21000000,51693.13000000,0.00774000,1708216019999,399.93936500,4,0.00387000,200.05241310
1708216020000,51693.13000000,51693.13000000,51693.13000000,51693.13000000,0E-8,1708216079999,0E-8,0,0E-8,0E-8
1708216080000,51693.13000000,51693.13000000,51693.13000000,51693.13000000,0E-8,1708216139999,0E-8,0,0E-8,0E-8
1708216140000,51655.73000000,51655.73000000,51654.90000000,51654.90000000,0.00187000,1708216199999,96.59508450,4,0.00187000,96.59508450
1708216200000,51654.90000000,51654.90000000,51654.90000000,51654.90000000,0E-8,1708216259999,0E-8,0,0E-8,0E-8
1708216260000,51654.90000000,51654.90000000,51654.90000000,51654.90000000,0E-8,1708216319999,0E-8,0,0E-8,0E-8
1708216320000,51654.90000000,51654.90000000,51654.90000000,51654.90000000,0E-8,1708216379999,0E-8,0,0E-8,0E-8
1708216380000,51643.03000000,51663.91000000,51643.03000000,51663.91000000,0.00057000,1708216439999,29.44467030,2,0.00039000,20.14892490
1708216440000,51663.91000000,51663.91000000,51663.91000000,51663.91000000,0E-8,1708216499999,0E-8,0,0E-8,0E-8
1708216500000,51641.50000000,51645.57000000,51641.50000000,51645.57000000,0.00774000,1708216559999,399.72100160,2,0.00388000,200.38481160
1708216560000,51641.50000000,51641.50000000,51630.47000000,51630.47000000,0.03414000,1708216619999,1762.86578290,4,0.01593000,822.47406790
1708216620000,51619.67000000,51619.67000000,51619.67000000,51619.67000000,0.00020000,1708216679999,10.32393400,1,0E-8,0E-8
