open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1706745600000,42570.25000000,42570.30000000,42570.25000000,42570.29000000,0.08352000,1706745659999,3555.47000310,10,0E-8,0E-8
1706745660000,42647.69000000,42647.69000000,42647.69000000,42647.69000000,0.00003000,1706745719999,1.27943070,1,0.00003000,1.27943070
1706745720000,42650.00000000,42674.73000000,42650.00000000,42674.73000000,0.00148000,1706745779999,63.13641840,4,0.00148000,63.13641840
1706745780000,42666.00000000,42666.00000000,42655.76000000,42655.76000000,0.00009000,1706745839999,3.83963130,3,0.00009000,3.83963130
1706745840000,42619.51000000,42632.29000000,42619.50000000,42621.02000000,0.00231000,1706745899999,98.45320050,7,0.00022000,9.37843570
1706745900000,42609.49000000,42609.49000000,42609.46000000,42609.46000000,0.00066000,1706745959999,28.12224900,2,0E-8,0E-8
1706745960000,42600.00000000,42613.59000000,42600.00000000,42612.51000000,0.00016000,1706746019999,6.81754890,5,0.00012000,5.11354890
1706746020000,42600.00000000,42600.00000000,42600.00000000,42600.00000000,0.00009000,1706746079999,3.83400000,1,0E-8,0E-8
1706746080000,42600.00000000,42600.00000000,42600.00000000,42600.00000000,0E-8,1706746139999,0E-8,0,0E-8,0E-8
1706746140000,42600.00000000,42600.00000000,42600.00000000,42600.00000000,0E-8,1706746199999,0E-8,0,0E-8,0E-8
1706746200000,42618.83000000,42618.83000000,42600.00000000,42618.37000000,0.00192000,1706746259999,81.82335510,9,0.00169000,72.02535510
1706746260000,42615.45000000,42615.45000000,42600.00000000,42605.10000000,0.00641000,1706746319999,273.07397820,8,0.00130000,55.38751470
1706746320000,42605.04000000,42605.04000000,42603.80000000,42603.80000000,0.00089000,1706746379999,37.91785320,2,0.00089000,37.91785320
1706746380000,42603.27000000,42604.19000000,42578.98000000,42603.94000000,0.00477000,1706746439999,203.21767560,8,0.00474000,201.93958620
1706746440000,42603.94000000,42603.94000000,42603.94000000,42603.94000000,0E-8,1706746499999,0E-8,0,0E-8,0E-8
1706746500000,42603.94000000,42603.94000000,42603.94000000,42603.94000000,0E-8,1706746559999,0E-8,0,0E-8,0E-8
1706746560000,42601.21000000,42601.21000000,42600.56000000,42600.56000000,0.00017000,1706746619999,7.24215950,4,0.00017000,7.24215950
1706746620000,42596.72000000,42596.72000000,42563.18000000,42594.24000000,0.00161000,1706746679999,68.57479640,6,0.00153000,65.16974200
1706746680000,42562.66000000,42584.12000000,42562.66000000,42584.12000000,0.00016000,1706746739999,6.81174240,2,0.00008000,3.40672960
1706746740000,42584.09000000,42584.09000000,42562.66000000,42583.76000000,0.00457000,1706746799999,194.60696190,7,0.00449000,191.20194910
1706746800000,42562.66000000,42562.66000000,42550.00000000,42550.00000000,0.09524000,1706746859999,4053.09284840,13,0E-8,0E-8
1706746860000,42546.04000000,42546.04000000,42514.44000000,42537.97000000,0.02215000,1706746919999,941.93023490,11,0.00108000,45.94114410
1706746920000,42529.93000000,42529.93000000,42465.67000000,42488.39000000,0.24461000,1706746979999,10391.71079780,34,0.02631000,1118.40201590
1706746980000,42485.64000000,42485.64000000,42450.00000000,42477.46000000,0.01240000,1706747039999,526.51575160,19,0.01115000,473.43842240
1706747040000,42477.23000000,42477.23000000,42448.28000000,42452.51000000,0.00158000,1706747099999,67.07833440,8,0.00041000,17.41200640
1706747100000,42441.91000000,42452.24000000,42416.22000000,42451.53000000,0.03882000,1706747159999,1647.11587270,19,0.00117000,49.66854940
1706747160000,42460.91000000,42460.93000000,42458.67000000,42458.67000000,0.00167000,1706747219999,70.90927190,6,0.00149000,63.26671130
1706747220000,42451.80000000,42465.72000000,42451.78000000,42465.72000000,0.58475000,1706747279999,24823.71144240,11,0.00236000,100.21909920
1706747280000,42441.72000000,42461.30000000,42441.72000000,42461.30000000,0.00096000,1706747339999,40.76208420,5,0.00096000,40.76208420
1706747340000,42443.17000000,42443.17000000,42443.17000000,42443.17000000,0.03232000,1706747399999,1371.76325440,2,0E-8,0E-8
1706747400000,42469.20000000,42500.00000000,42469.20000000,42500.00000000,0.00171000,1706747459999,72.65621200,2,0.00110000,46.75000000
1706747460000,42499.94000000,42499.94000000,42469.06000000,42469.06000000,0.00056000,1706747519999,23.79502560,5,0E-8,0E-8
1706747520000,42469.06000000,42475.22000000,42469.06000000,42475.22000000,0.16038000,1706747579999,6811.22233880,11,0.00560000,237.86123200
1706747580000,42474.74000000,42474.74000000,42469.06000000,42469.06000000,0.01060000,1706747639999,450.22258800,2,0.00890000,378.02518600
1706747640000,42469.06000000,42469.06000000,42450.02000000,42450.02000000,0.00018000,1706747699999,7.64271720,4,0E-8,0E-8
1706747700000,42450.00000000,42450.00000000,42436.94000000,42436.94000000,0.00560000,1706747759999,237.66123000,2,0E-8,0E-8
1706747760000,42431.31000000,42444.62000000,42431.31000000,42444.43000000,0.07205000,1706747819999,3057.20148270,5,0.00194000,82.34233860
1706747820000,42444.32000000,42444.32000000,42389.25000000,42389.25000000,1.53131000,1706747879999,64964.77315190,28,0.01850000,784.51627890
1706747880000,42404.96000000,42404.96000000,42384.03000000,42388.43000000,0.00781000,1706747939999,331.07492460,11,0.00349000,147.97591500
1706747940000,42388.33000000,42388.33000000,42357.39000000,42357.39000000,0.00701000,1706747999999,297.01511140,12,0.00246000,104.27313880
1706748000000,42363.49000000,42363.49000000,42283.16000000,42283.16000000,0.08197000,1706748059999,3468.41552250,43,0.00171000,72.43866920
1706748060000,42317.89000000,42317.89000000,42314.45000000,42316.89000000,0.00783000,1706748119999,331.34866380,7,0.00767000,324.57818100
1706748120000,42341.22000000,42341.69000000,42325.67000000,42341.69000000,0.28476000,1706748179999,12052.86823170,9,0.24440000,10344.59732930
1706748180000,42392.81000000,42392.81000000,42392.78000000,42392.78000000,0.00008000,1706748239999,3.39142390,2,0.00008000,3.39142390
1706748240000,42392.78000000,42392.92000000,42374.66000000,42392.76000000,0.00042000,1706748299999,17.80211010,7,0.00019000,8.05463590
1706748300000,42392.77000000,42427.53000000,42392.77000000,42427.53000000,0.08419000,1706748359999,3569.46527170,11,0.08412000,3566.49748240
1706748360000,42427.53000000,42477.70000000,42427.53000000,42477.70000000,0.00311000,1706748419999,132.09561300,2,0.00311000,132.09561300
1706748420000,42476.75000000,42476.75000000,42427.71000000,42427.71000000,0.00174000,1706748479999,73.86600660,3,0.00006000,2.54713380
1706748480000,42427.96000000,42463.17000000,42426.76000000,42428.39000000,0.12220000,1706748539999,5184.56087580,7,0.12172000,5164.19540030
1706748540000,42436.19000000,42436.53000000,42436.19000000,42436.53000000,0.16622000,1706748599999,7053.79993090,3,0.00023000,9.76032370
1706748600000,42441.72000000,42454.95000000,42421.22000000,42454.95000000,0.01900000,1706748659999,806.37198120,6,0.01711000,726.18170380
1706748660000,42464.32000000,42464.32000000,42464.32000000,42464.32000000,0.00020000,1706748719999,8.49286400,5,0.00020000,8.49286400
