open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1705104000000,42848.66000000,42848.66000000,42767.96000000,42800.00000000,1.89321000,1705104059999,81039.95244910,34,1.02969000,44106.43020830
1705104060000,42834.80000000,42905.00000000,42817.89000000,42875.92000000,0.71428000,1705104119999,30616.21824880,44,0.37286000,15975.69613000
1705104120000,42875.97000000,42929.20000000,42875.97000000,42927.47000000,1.16847000,1705104179999,50155.06315460,37,0.58140000,24955.53667350
1705104180000,42893.27000000,42929.86000000,42843.29000000,42899.35000000,0.04920000,1705104239999,2112.05175400,11,0.04793000,2057.59697590
1705104240000,42850.00000000,42899.31000000,42843.23000000,42843.23000000,0.26172000,1705104299999,11215.65549580,22,0.09698000,4155.66600090
1705104300000,42877.46000000,42892.10000000,42877.46000000,42892.10000000,0.03099000,1705104359999,1329.14550870,10,0.01005000,431.02974630
1705104360000,42887.33000000,42929.86000000,42887.33000000,42902.78000000,0.26464000,1705104419999,11357.79130780,25,0.26460000,11356.07519660
1705104420000,42902.78000000,42929.85000000,42900.00000000,42900.00000000,0.14486000,1705104479999,6214.57495810,11,0.00093000,39.92476050
1705104480000,42902.14000000,42979.47000000,42902.14000000,42979.47000000,0.42817000,1705104539999,18383.56526090,43,0.42814000,18382.27601510
1705104540000,42931.94000000,42931.94000000,42912.32000000,42912.32000000,0.02102000,1705104599999,902.03712310,7,0E-8,0E-8
1705104600000,42919.90000000,42948.78000000,42918.72000000,42925.00000000,0.08997000,1705104659999,3861.97463670,23,0.00280000,120.25658400
1705104660000,42925.00000000,42925.00000000,42912.32000000,42912.32000000,0.32777000,1705104719999,14067.44696920,12,0E-8,0E-8
1705104720000,42955.08000000,42976.01000000,42955.08000000,42967.03000000,0.05492000,1705104779999,2359.80914500,14,0.05492000,2359.80914500
1705104780000,42963.58000000,42963.58000000,42909.63000000,42959.09000000,0.25449000,1705104839999,10929.19749870,14,0.14609000,6275.89602990
1705104840000,42930.31000000,42940.28000000,42930.31000000,42940.28000000,0.00505000,1705104899999,216.79856400,2,0E-8,0E-8
1705104900000,42940.36000000,42976.52000000,42940.36000000,42975.25000000,0.01224000,1705104959999,525.70306920,12,0.00280000,120.33252160
1705104960000,42963.72000000,42963.72000000,42900.86000000,42901.02000000,0.01543000,1705105019999,661.97625240,3,0.00023000,9.88165560
