open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1710460800000,71405.00000000,71477.72000000,71405.00000000,71477.72000000,0.01212000,1710460859999,865.94345760,4,0.00708000,506.06225760
1710460860000,71528.42000000,71528.42000000,71471.11000000,71528.33000000,0.00638000,1710460919999,456.34962570,7,0.00636000,454.92020350
1710460920000,71462.11000000,71528.30000000,71462.11000000,71528.25000000,0.00166000,1710460979999,118.69060540,9,0.00096000,68.66712840
1710460980000,71528.16000000,71528.16000000,71469.00000000,71528.13000000,0.00061000,1710461039999,43.63098600,5,0.00059000,42.20160600
1710461040000,71534.99000000,71564.20000000,71504.56000000,71564.17000000,0.02901000,1710461099999,2075.44539100,17,0.02882000,2061.85952460
1710461100000,71564.17000000,71564.17000000,71472.73000000,71560.90000000,0.02153000,1710461159999,1540.48241680,11,0.01894000,1355.36804610
1710461160000,71472.89000000,71560.83000000,71472.89000000,71481.43000000,0.00127000,1710461219999,90.77758310,5,0.00006000,4.29364980
1710461220000,71481.43000000,71481.43000000,71481.43000000,71481.43000000,0E-8,1710461279999,0E-8,0,0E-8,0E-8
1710461280000,71560.70000000,71560.70000000,71560.65000000,71560.65000000,0.00104000,1710461339999,74.42312090,5,0.00104000,74.42312090
1710461340000,71452.14000000,71540.78000000,71430.50000000,71430.50000000,0.00290000,1710461399999,207.26742380,5,0.00081000,57.94803180
1710461400000,71510.26000000,71510.26000000,71510.26000000,71510.26000000,0.00065000,1710461459999,46.48166900,2,0.00065000,46.48166900
1710461460000,71408.68000000,71484.13000000,71401.53000000,71483.92000000,0.00368000,1710461519999,262.81498830,7,0.00017000,12.15228490
1710461520000,71483.69000000,71483.71000000,71414.72000000,71483.71000000,0.00981000,1710461579999,701.02813510,6,0.00652000,466.07370630
1710461580000,71483.55000000,71483.55000000,71415.26000000,71415.26000000,0.00052000,1710461639999,37.17008020,3,0.00050000,35.74177500
1710461640000,71395.00000000,71483.49000000,71395.00000000,71483.48000000,0.00054000,1710461699999,38.58338370,3,0.00034000,24.30438370
1710461700000,71463.99000000,71463.99000000,71321.86000000,71321.90000000,0.02472000,1710461759999,1765.17525580,21,0.01594000,1138.84214540
1710461760000,71313.56000000,71354.14000000,71263.60000000,71296.01000000,0.14784000,1710461819999,10536.35591100,23,0.00149000,106.31766860
1710461820000,71394.80000000,71394.80000000,71386.23000000,71394.11000000,0.03921000,1710461879999,2799.38601320,4,0.03858000,2754.41119110
1710461880000,71452.21000000,71486.42000000,71445.68000000,71486.42000000,0.00175000,1710461939999,125.07707360,4,0.00156000,111.50239440
1710461940000,71485.40000000,71603.58000000,71485.40000000,71603.58000000,0.01679000,1710461999999,1201.62610210,10,0.01050000,751.31569750
1710462000000,71632.52000000,71655.06000000,71627.78000000,71655.06000000,0.00934000,1710462059999,669.05032700,11,0.00487000,348.86431010
1710462060000,71685.15000000,71685.16000000,71600.64000000,71600.64000000,0.02380000,1710462119999,1705.92317550,8,0.02085000,1494.63540530
1710462120000,71651.75000000,71702.22000000,71651.75000000,71702.22000000,0.05013000,1710462179999,3594.37899870,11,0.04953000,3551.38770590
1710462180000,71702.22000000,71783.21000000,71702.22000000,71783.21000000,0.19743000,1710462239999,14160.45253890,61,0.19172000,13750.81953660
1710462240000,71783.21000000,71783.21000000,71777.83000000,71783.21000000,0.00337000,1710462299999,241.90919010,10,0.00334000,239.75585520
1710462300000,71769.78000000,71870.87000000,71733.70000000,71870.87000000,0.13199000,1710462359999,9480.71892300,51,0.11676000,8386.89336890
1710462360000,71870.87000000,71923.57000000,71870.87000000,71923.57000000,0.09175000,1710462419999,6596.83029560,42,0.02908000,2090.52067320
1710462420000,71907.14000000,71923.51000000,71905.42000000,71907.14000000,0.04087000,1710462479999,2939.15439910,10,0.01897000,1364.38824770
1710462480000,71907.14000000,72040.79000000,71835.72000000,72026.11000000,0.77965000,1710462539999,56105.94650150,59,0.54136000,38970.38289700
1710462540000,72039.64000000,72072.32000000,72005.08000000,72051.18000000,0.20857000,1710462599999,15022.74911550,26,0.04112000,2962.55895790
1710462600000,72072.32000000,72072.97000000,71929.72000000,71955.81000000,0.10086000,1710462659999,7264.90299970,19,0.04599000,3314.60929880
1710462660000,71991.82000000,72169.79000000,71991.82000000,72169.79000000,0.20531000,1710462719999,14806.89147520,70,0.10270000,7407.74912020
1710462720000,72123.56000000,72247.45000000,72123.56000000,72247.39000000,0.09326000,1710462779999,6734.61856020,56,0.06819000,4924.60833710
1710462780000,72230.95000000,72286.35000000,72169.99000000,72285.54000000,0.07676000,1710462839999,5544.73944310,50,0.04123000,2979.52394740
1710462840000,72230.63000000,72387.23000000,72167.69000000,72371.43000000,0.44034000,1710462899999,31851.37353330,94,0.40408000,29230.20491900
1710462900000,72371.43000000,72387.22000000,72299.84000000,72386.40000000,0.00677000,1710462959999,489.96273620,10,0.00120000,86.86410880
1710462960000,72282.13000000,72385.61000000,72282.13000000,72288.27000000,0.00473000,1710463019999,341.96399760,9,0.00140000,101.24446080
1710463020000,72384.13000000,72384.13000000,72282.13000000,72282.13000000,0.00287000,1710463079999,207.69531230,6,0.00241000,174.44553250
1710463080000,72306.03000000,72306.03000000,72165.00000000,72275.26000000,0.03758000,1710463139999,2712.99712440,9,0.00521000,376.56793440
1710463140000,72209.40000000,72209.40000000,72209.40000000,72209.40000000,0.00374000,1710463199999,270.06315600,3,0E-8,0E-8
1710463200000,72273.46000000,72273.46000000,72273.46000000,72273.46000000,0.00067000,1710463259999,48.42321820,4,0.00063000,45.53227980
1710463260000,72273.46000000,72288.10000000,72176.31000000,72176.31000000,0.05619000,1710463319999,4056.85186910,7,0.00138000,99.75757800
1710463320000,72283.79000000,72283.79000000,72106.73000000,72160.32000000,0.01114000,1710463379999,803.97458000,16,0.00417000,301.30858790
1710463380000,72160.22000000,72160.22000000,71979.08000000,71979.08000000,0.04662000,1710463439999,3359.05735680,23,0.01355000,977.38851500
1710463440000,72079.60000000,72079.60000000,71910.83000000,71910.83000000,0.01317000,1710463499999,948.14764960,15,0.01068000,769.06185010
1710463500000,71910.83000000,71993.87000000,71843.28000000,71843.28000000,0.32847000,1710463559999,23610.55518780,38,0.00234000,168.37295160
1710463560000,71868.21000000,71979.57000000,71868.21000000,71979.32000000,0.00907000,1710463619999,652.63121140,11,0.00693000,498.80358860
1710463620000,71979.32000000,71979.32000000,71979.32000000,71979.32000000,0E-8,1710463679999,0E-8,0,0E-8,0E-8
1710463680000,71978.27000000,72014.49000000,71903.59000000,72014.21000000,0.07304000,1710463739999,5259.92619960,9,0.07302000,5258.48812780
1710463740000,72014.10000000,72014.10000000,71882.59000000,71984.94000000,0.02496000,1710463799999,1794.21656030,4,0.00021000,15.12237780
1710463800000,71984.91000000,71984.91000000,71900.50000000,71906.52000000,0.00342000,1710463859999,245.93742110,4,0.00023000,16.55652530
1710463860000,71861.93000000,71954.58000000,71861.93000000,71954.55000000,0.00763000,1710463919999,549.00417200,6,0.00753000,541.81797900
1710463920000,71954.49000000,71954.49000000,71880.71000000,71880.71000000,0.01597000,1710463979999,1148.07947390,6,0.00189000,135.99397110
1710463980000,71929.67000000,71929.67000000,71846.74000000,71846.74000000,0.00066000,1710464039999,47.47192360,2,0.00064000,46.03498880
1710464040000,71929.28000000,71929.28000000,71822.61000000,71905.44000000,0.01054000,1710464099999,757.49194480,11,0.00403000,289.84941910
1710464100000,71915.69000000,71915.69000000,71825.61000000,71915.24000000,0.03297000,1710464159999,2370.14095640,6,0.02287000,1644.70228580
1710464160000,71915.19000000,71915.19000000,71819.34000000,71819.34000000,0.00150000,1710464219999,107.84157480,3,0.00148000,106.40518800
1710464220000,71885.71000000,71885.71000000,71821.04000000,71884.89000000,0.07552000,1710464279999,5424.18580950,9,0.00244000,175.39949990
1710464280000,71885.72000000,71930.26000000,71885.72000000,71913.39000000,0.00541000,1710464339999,388.90844670,3,0.00002000,1.43860520
1710464340000,71919.18000000,71969.91000000,71919.18000000,71919.18000000,0.00686000,1710464399999,493.42928510,4,0.00127000,91.40106890
1710464400000,71968.35000000,72000.97000000,71968.35000000,72000.97000000,0.01189000,1710464459999,856.08147860,8,0.01189000,856.08147860
1710464460000,71953.63000000,71953.63000000,71953.63000000,71953.63000000,0.00005000,1710464519999,3.59768150,2,0E-8,0E-8
1710464520000,72009.25000000,72009.25000000,71847.53000000,71847.53000000,0.15090000,1710464579999,10856.62663920,6,0.14844000,10679.62283140
1710464580000,71935.77000000,71935.77000000,71926.89000000,71926.89000000,0.05088000,1710464639999,3659.69777140,10,0.05088000,3659.69777140
1710464640000,71852.18000000,71919.15000000,71847.77000000,71861.65000000,0.05379000,1710464699999,3865.79960540,5,0.00691000,496.96132650
1710464700000,71861.67000000,71935.35000000,71847.77000000,71916.07000000,0.25288000,1710464759999,18170.81604960,11,0.01961000,1410.27480270
1710464760000,71910.49000000,71910.50000000,71850.17000000,71910.49000000,0.05127000,1710464819999,3686.85004820,4,0.05125000,3685.41304480
1710464820000,71910.46000000,71910.46000000,71818.34000000,71892.36000000,0.52245000,1710464879999,37542.76752040,19,0.08272000,5948.43077700
1710464880000,71883.38000000,71883.38000000,71782.46000000,71873.74000000,0.04553000,1710464939999,3268.39711290,10,0.00131000,94.15537300
1710464940000,71825.54000000,71825.54000000,71825.54000000,71825.54000000,0.00046000,1710464999999,33.03974840,2,0E-8,0E-8
1710465000000,71789.87000000,71873.71000000,71789.87000000,71800.65000000,0.00090000,1710465059999,64.62470690,4,0.00012000,8.62484520
1710465060000,71800.65000000,71800.65000000,71800.65000000,71800.65000000,0E-8,1710465119999,0E-8,0,0E-8,0E-8
1710465120000,71873.22000000,71873.88000000,71834.42000000,71834.76000000,0.18837000,1710465179999,13538.87886800,6,0.18828000,13532.41376340
1710465180000,71873.88000000,71983.49000000,71873.88000000,71983.49000000,0.08342000,1710465239999,5996.91570760,11,0.08342000,5996.91570760
1710465240000,71930.00000000,72038.07000000,71930.00000000,71981.18000000,0.04045000,1710465299999,2913.24644030,31,0.03139000,2261.09818670
1710465300000,71981.18000000,72101.44000000,71981.18000000,72101.42000000,0.25001000,1710465359999,18011.24240810,28,0.06917000,4984.08002790
1710465360000,72088.17000000,72088.17000000,71990.23000000,71990.23000000,0.00028000,1710465419999,20.17979060,3,0.00023000,16.58027910
1710465420000,72083.69000000,72083.69000000,72057.23000000,72057.23000000,0.00824000,1710465479999,593.86034990,7,0.00824000,593.86034990
1710465480000,71984.83000000,72056.60000000,71984.83000000,72056.49000000,0.02255000,1710465539999,1624.87456250,8,0.02253000,1623.43486590
1710465540000,71967.42000000,72056.06000000,71967.42000000,72055.94000000,0.06238000,1710465599999,4494.79566700,14,0.06177000,4450.89554080
1710465600000,72055.94000000,72055.94000000,71907.06000000,71907.06000000,0.04126000,1710465659999,2972.82009670,14,0.03981000,2868.54604690
1710465660000,71907.06000000,71991.91000000,71907.06000000,71972.69000000,0.01273000,1710465719999,915.58012920,8,0.01273000,915.58012920
1710465720000,71972.69000000,71972.69000000,71882.73000000,71935.75000000,0.45978000,1710465779999,33089.48603880,38,0.45921000,33048.51288270
1710465780000,71882.73000000,71998.33000000,71882.73000000,71998.28000000,0.01183000,1710465839999,851.04397330,25,0.00972000,699.36299050
1710465840000,71998.28000000,71998.28000000,71963.88000000,71963.88000000,0.01868000,1710465899999,1344.41957240,14,0.01868000,1344.41957240
1710465900000,71870.05000000,71927.87000000,71838.34000000,71927.87000000,0.00903000,1710465959999,648.76493360,5,0.00056000,40.27960720
1710465960000,71927.83000000,71947.56000000,71927.82000000,71931.26000000,0.01496000,1710466019999,1076.12023440,30,0.01481000,1065.33054540
1710466020000,72026.18000000,72026.18000000,71936.50000000,71948.72000000,0.01651000,1710466079999,1188.12343140,11,0.00427000,307.54845120
1710466080000,71932.31000000,72016.85000000,71926.20000000,72003.44000000,0.01035000,1710466139999,744.73258840,13,0.00316000,227.57056030
1710466140000,72003.44000000,72003.44000000,71909.83000000,72003.41000000,0.04240000,1710466199999,3052.43283680,43,0.01992000,1434.30813280
1710466200000,72002.35000000,72002.35000000,71889.11000000,72002.21000000,0.05555000,1710466259999,3998.98033790,35,0.04863000,3501.46809310
1710466260000,72002.21000000,72002.21000000,72002.14000000,72002.14000000,0.00675000,1710466319999,486.01475670,8,0.00675000,486.01475670
1710466320000,71999.67000000,71999.67000000,71923.84000000,71999.63000000,0.00305000,1710466379999,219.59740570,14,0.00303000,218.15892890
1710466380000,71999.63000000,71999.63000000,71906.50000000,71989.79000000,0.00465000,1710466439999,334.65905090,9,0.00345000,248.37125090
1710466440000,71972.37000000,71972.38000000,71897.79000000,71972.35000000,0.01058000,1710466499999,761.24182360,9,0.00704000,506.68547570
1710466500000,71972.35000000,71972.35000000,71910.42000000,71971.00000000,0.53289000,1710466559999,38325.53451790,71,0.02489000,1791.38390900
1710466560000,71971.00000000,71971.00000000,71971.00000000,71971.00000000,0.00353000,1710466619999,254.05763000,7,0.00353000,254.05763000
1710466620000,71970.99000000,71970.99000000,71933.67000000,71970.74000000,0.00541000,1710466679999,389.34380150,7,0.00491000,353.37696650
1710466680000,71970.74000000,71970.99000000,71902.16000000,71902.89000000,0.03851000,1710466739999,2769.88212240,18,0.01056000,760.01097480
1710466740000,71911.20000000,71969.96000000,71911.20000000,71969.41000000,0.01520000,1710466799999,1093.57007350,3,0.00885000,636.93395350
1710466800000,71911.40000000,71969.27000000,71853.96000000,71954.50000000,0.13587000,1710466859999,9763.84989950,28,0.00517000,372.07538340
1710466860000,71951.03000000,71951.03000000,71950.58000000,71950.58000000,0.00528000,1710466919999,379.90067960,17,0.00528000,379.90067960
1710466920000,71950.05000000,71950.05000000,71865.36000000,71947.22000000,0.00721000,1710466979999,518.60010930,17,0.00516000,371.25278060
1710466980000,71876.43000000,71947.08000000,71835.21000000,71835.21000000,0.02281000,1710467039999,1639.77194210,19,0.00402000,289.22653290
1710467040000,71907.94000000,71926.21000000,71828.21000000,71926.21000000,0.02348000,1710467099999,1688.62452210,7,0.02269000,1631.88023620
1710467100000,71925.67000000,71925.67000000,71819.61000000,71884.40000000,0.02802000,1710467159999,2014.25536140,6,0.02511000,1805.26029630
1710467160000,71884.39000000,71884.39000000,71750.00000000,71830.80000000,0.02179000,1710467219999,1564.46672870,31,0.00333000,239.26365980
1710467220000,71750.00000000,71824.80000000,71750.00000000,71784.99000000,0.00642000,1710467279999,461.00652520,10,0.00569000,408.62902520
1710467280000,71750.00000000,71784.96000000,71750.00000000,71750.42000000,0.01884000,1710467339999,1352.32397380,7,0.01584000,1137.07376640
1710467340000,71784.96000000,71784.99000000,71747.45000000,71784.99000000,0.00923000,1710467399999,662.52537530,6,0.00784000,562.79428560
1710467400000,71784.99000000,71784.99000000,71747.62000000,71784.11000000,0.00837000,1710467459999,600.65800720,11,0.00353000,253.39952640
1710467460000,71747.42000000,71768.12000000,71709.99000000,71743.72000000,0.03930000,1710467519999,2818.71813800,20,0.00598000,429.06965510
1710467520000,71743.46000000,71743.46000000,71665.82000000,71665.82000000,0.01989000,1710467579999,1425.85035000,21,0.00538000,385.81165080
1710467580000,71655.48000000,71694.40000000,71652.16000000,71694.40000000,0.00455000,1710467639999,326.07326610,7,0.00122000,87.46716800
1710467640000,71693.63000000,71693.64000000,71638.00000000,71638.00000000,0.01200000,1710467699999,860.29928230,9,0.01152000,825.91059830
1710467700000,71690.72000000,71690.72000000,71597.21000000,71680.99000000,0.04662000,1710467759999,3338.49458000,28,0.00262000,187.80364710
1710467760000,71680.93000000,71680.93000000,71615.15000000,71615.15000000,0.03846000,1710467819999,2755.26261200,2,0.01435000,1028.62134550
1710467820000,71698.92000000,71698.92000000,71696.99000000,71696.99000000,0.00589000,1710467879999,422.30349290,2,0.00589000,422.30349290
1710467880000,71696.96000000,71696.96000000,71619.12000000,71619.12000000,0.08764000,1710467939999,6277.77130670,5,0.00046000,32.98060160
1710467940000,71696.82000000,71696.82000000,71696.82000000,71696.82000000,0.17366000,1710467999999,12450.86976120,1,0.17366000,12450.86976120
1710468000000,71696.60000000,71696.60000000,71696.19000000,71696.19000000,0.07308000,1710468059999,5239.56691200,35,0.07308000,5239.56691200
1710468060000,71696.08000000,71696.08000000,71610.75000000,71660.85000000,0.02482000,1710468119999,1779.08766980,20,0.02448000,1754.74001480
1710468120000,71660.81000000,71660.81000000,71660.76000000,71660.76000000,0.00053000,1710468179999,37.98022780,2,0.00053000,37.98022780
1710468180000,71696.96000000,71736.92000000,71660.00000000,71736.92000000,0.03242000,1710468239999,2324.39608310,13,0.03242000,2324.39608310
1710468240000,71736.92000000,71736.92000000,71736.92000000,71736.92000000,0E-8,1710468299999,0E-8,0,0E-8,0E-8
1710468300000,71736.92000000,71736.92000000,71736.92000000,71736.92000000,0E-8,1710468359999,0E-8,0,0E-8,0E-8
1710468360000,71695.48000000,71772.00000000,71695.48000000,71772.00000000,0.00037000,1710468419999,26.54492500,3,0.00023000,16.50755780
1710468420000,71772.00000000,71772.00000000,71694.91000000,71694.91000000,0.00984000,1710468479999,706.22016540,11,0.00963000,691.16416020
1710468480000,71771.89000000,71771.89000000,71771.88000000,71771.89000000,0.02016000,1710468539999,1446.92113370,6,0.02016000,1446.92113370
1710468540000,71742.14000000,71742.15000000,71722.36000000,71722.37000000,0.06726000,1710468599999,4824.23897830,6,0.06726000,4824.23897830
1710468600000,71722.37000000,71722.37000000,71722.37000000,71722.37000000,0E-8,1710468659999,0E-8,0,0E-8,0E-8
1710468660000,71656.60000000,71656.60000000,71656.60000000,71656.60000000,0.00024000,1710468719999,17.19758400,2,0.00024000,17.19758400
1710468720000,71651.88000000,71651.88000000,71551.72000000,71604.88000000,0.01116000,1710468779999,799.13377830,16,0.00733000,525.05330440
1710468780000,71551.72000000,71585.04000000,71516.61000000,71582.54000000,0.01816000,1710468839999,1299.36795500,16,0.00750000,536.86998660
1710468840000,71508.31000000,71508.31000000,71508.30000000,71508.30000000,0.00772000,1710468899999,552.04411460,2,0E-8,0E-8
1710468900000,71582.49000000,71582.49000000,71472.65000000,71558.46000000,0.03122000,1710468959999,2232.49449030,27,0.00898000,642.53282500
1710468960000,71543.13000000,71586.88000000,71493.91000000,71586.88000000,0.30006000,1710469019999,21467.23789340,6,0.30004000,21465.80801520
1710469020000,71497.89000000,71586.86000000,71495.36000000,71554.30000000,0.01707000,1710469079999,1220.85711100,6,0.01674000,1197.26318680
1710469080000,71554.29000000,71554.29000000,71551.79000000,71551.79000000,0.00851000,1710469139999,608.90650790,4,0.00851000,608.90650790
1710469140000,71551.79000000,71551.79000000,71551.79000000,71551.79000000,0E-8,1710469199999,0E-8,0,0E-8,0E-8
1710469200000,71465.56000000,71505.45000000,71435.09000000,71435.09000000,0.03152000,1710469259999,2252.20684180,14,0.00539000,385.39816250
1710469260000,71423.33000000,71482.35000000,71286.90000000,71286.90000000,0.08846000,1710469319999,6311.78463620,50,0.02743000,1959.06159690
1710469320000,71388.48000000,71388.63000000,71277.91000000,71388.63000000,0.00509000,1710469379999,363.01282040,12,0.00213000,152.02609870
1710469380000,71366.44000000,71366.44000000,71140.46000000,71245.24000000,0.25342000,1710469439999,18043.21205630,76,0.01738000,1239.39534730
1710469440000,71140.47000000,71212.71000000,71101.00000000,71184.96000000,0.13667000,1710469499999,9720.37222130,22,0.00739000,526.19283060
1710469500000,71184.72000000,71184.74000000,71000.01000000,71000.01000000,0.07991000,1710469559999,5678.51511650,63,0.02733000,1943.90500520
1710469560000,71000.04000000,71013.92000000,70873.29000000,70885.50000000,0.31054000,1710469619999,22018.09671700,99,0.01010000,717.01360340
1710469620000,70885.51000000,71034.99000000,70854.94000000,70854.94000000,0.20191000,1710469679999,14311.47887740,24,0.12158000,8618.54284650
1710469680000,70850.03000000,70921.61000000,70764.88000000,70823.68000000,0.08412000,1710469739999,5956.87741100,39,0.00080000,56.69526010
1710469740000,70848.36000000,70848.36000000,70725.42000000,70847.40000000,0.05609000,1710469799999,3969.95147340,32,0.01976000,1399.77360960
1710469800000,70782.67000000,70782.67000000,70567.00000000,70664.40000000,0.29883000,1710469859999,21106.66872850,78,0.02399000,1695.98648400
1710469860000,70567.00000000,70793.15000000,70517.73000000,70705.93000000,0.19884000,1710469919999,14028.04736530,25,0.00951000,672.17526260
1710469920000,70626.53000000,70648.58000000,70405.75000000,70405.75000000,0.10682000,1710469979999,7527.42229960,56,0.01298000,916.02872720
1710469980000,70576.68000000,70576.68000000,70576.57000000,70576.57000000,0.01039000,1710470039999,733.29104120,4,0.01039000,733.29104120
1710470040000,70576.57000000,70576.57000000,70475.00000000,70475.00000000,0.00417000,1710470099999,293.93683050,4,0.00041000,28.93639370
1710470100000,70429.68000000,70556.15000000,70355.66000000,70506.02000000,1.15733000,1710470159999,81453.18489800,42,0.01309000,923.28503770
1710470160000,70505.44000000,70505.44000000,70211.50000000,70355.90000000,0.15626000,1710470219999,10982.17345420,69,0.02126000,1496.56183680
1710470220000,70211.50000000,70348.59000000,70079.54000000,70125.29000000,0.66647000,1710470279999,46781.18180330,77,0.31886000,22388.28263910
